"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"3976",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",53,"",39,15,"COSRP","Salix"
"3977",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",54,"",6,-9999,"COSRP","Salix"
"3978",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",55,"",22,-9999,"COSRP","Salix"
"3979",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",56,"",37,-9999,"COSRP","Salix"
"3980",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",57,"",21,15,"COSRP","Salix"
"3981",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",58,"",16,15,"COSRP","Salix"
"3982",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",59,"",6.5,-9999,"COSRP","Salix"
"3983",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",60,"",8.5,-9999,"COSRP","Salix"
"3984",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",61,"",8.2,-9999,"COSRP","Salix"
"3985",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",62,"",7.5,-9999,"COSRP","Salix"
"3986",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",63,"",28,15,"COSRP","Salix"
"3987",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",64,"",25,10,"COSRP","Salix"
"3988",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",65,"",12,-9999,"COSRP","Salix"
"3989",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",66,"",5.8,-9999,"COSRP","Salix"
"3990",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",67,"",31,10,"COSRP","Salix"
"3992",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",69,"",3.66,-9999,"COSRP","Salix"
"3994",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",71,"",5.73,10,"COSRP","Salix"
"3995",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",72,"",6.68,10,"COSRP","Salix"
"3996",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",73,"",1.62,-9999,"COSRP","Salix"
"3998",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",75,"",7,-9999,"COSRP","Salix"
"3999",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",76,"",7.64,-9999,"COSRP","Salix"
"4000",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",77,"",3.82,10,"COSRP","Salix"
"4001",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",78,"",7.64,10,"COSRP","Salix"
"4002",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",79,"",2,-9999,"COSRP","Salix"
"4012",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",89,"",1.59,-9999,"COSRP","Salix"
"4013",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",90,"",1.75,-9999,"COSRP","Salix"
"4014",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",91,"",7,-9999,"COSRP","Salix"
"4015",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",92,"",20.38,9.5,"COSRP","Salix"
"4020",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",97,"",2.16,-9999,"COSRP","Salix"
"4021",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",98,"",5.73,-9999,"COSRP","Salix"
"4022",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",99,"",6.05,15,"COSRP","Salix"
"4024",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",101,"",5.09,-9999,"COSRP","Salix"
"4027",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",104,"",6.36,-9999,"COSRP","Salix"
"4028",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",105,"",2.86,-9999,"COSRP","Salix"
"4029",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",106,"",1.91,-9999,"COSRP","Salix"
"4030",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",107,"",1.65,-9999,"COSRP","Salix"
"4032",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",109,"",1.59,-9999,"COSRP","Salix"
"4033",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",110,"",6.36,-9999,"COSRP","Salix"
"4034",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",111,"",1.59,-9999,"COSRP","Salix"
"4035",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",112,"",1.68,-9999,"COSRP","Salix"
"4036",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",113,"",5.09,8,"COSRP","Salix"
"4037",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",114,"",1.84,-9999,"COSRP","Salix"
"4038",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAGO","Salix gooddingii",115,"",2.1,-9999,"COSRP","Salix"
"4039",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",116,"",6.36,10,"COSRP","Salix"
"4040",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",117,"",1.59,-9999,"COSRP","Salix"
"4041",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",118,"",1.68,-9999,"COSRP","Salix"
"4043",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",120,"",1.97,-9999,"COSRP","Salix"
"4044",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",121,"",2.33,-9999,"COSRP","Salix"
"4046",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",123,"",2.1,-9999,"COSRP","Salix"
"4047",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",124,"",7.32,-9999,"COSRP","Salix"
"4048",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SAEX","Salix exigua",125,"",19.1,-9999,"COSRP","Salix"
"4049",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",126,"",5.73,-9999,"COSRP","Salix"
"4050",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",127,"",3.18,-9999,"COSRP","Salix"
"4051",817,"Cosumnes River Preserve","Triangle Field","10/14/2013","SteveS.,AngieM.,BonnieM.,Mai",-121.44,38.27,"Plant","Crp2013_506","SALAS","Salix lasiolepis",128,"",6.36,-9999,"COSRP","Salix"
"4053",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",2,"",15.8,-9999,"COSRP","Salix"
"4055",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",4,"",11.9,-9999,"COSRP","Salix"
"4058",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",7,"",9.6,-9999,"COSRP","Salix"
"4059",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",8,"",6.3,-9999,"COSRP","Salix"
"4062",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",11,"",8.5,-9999,"COSRP","Salix"
"4069",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",18,"",7.8,-9999,"COSRP","Salix"
"4071",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",20,"",14.4,-9999,"COSRP","Salix"
"4072",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",21,"",11.2,-9999,"COSRP","Salix"
"4073",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",22,"",5.2,-9999,"COSRP","Salix"
"4077",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",26,"",7.2,-9999,"COSRP","Salix"
"4078",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",27,"",11.2,-9999,"COSRP","Salix"
"4081",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",30,"",11.4,-9999,"COSRP","Salix"
"4082",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",31,"",10.2,-9999,"COSRP","Salix"
"4083",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",32,"",10.4,-9999,"COSRP","Salix"
"4084",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",33,"",12.1,-9999,"COSRP","Salix"
"4085",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",34,"",8,-9999,"COSRP","Salix"
"4092",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",41,"",10.5,-9999,"COSRP","Salix"
"4093",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",42,"",10.8,-9999,"COSRP","Salix"
"4094",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",43,"",8.6,-9999,"COSRP","Salix"
"4096",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",45,"",9.9,-9999,"COSRP","Salix"
"4097",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",46,"",8,-9999,"COSRP","Salix"
"4099",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",48,"",15.2,12,"COSRP","Salix"
"4100",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",49,"",8.8,9,"COSRP","Salix"
"4105",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SALAS","Salix lasiolepis",54,"",16.2,11,"COSRP","Salix"
"4110",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SALAS","Salix lasiolepis",59,"",6.8,12,"COSRP","Salix"
"4113",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",62,"",9.7,11,"COSRP","Salix"
"4114",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",63,"",12.2,14,"COSRP","Salix"
"4124",818,"Cosumnes River Preserve","Intentional Forest","10/14/2013","BonnieM.,AngieM.,SteveS.",-121.44,38.27,"Plant","Crp2013_507","SAGO","Salix gooddingii",73,"",16.5,12,"COSRP","Salix"
"4128",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",1,"",7.1,4.3,"COSRP","Salix"
"4131",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",4,"",6.7,8,"COSRP","Salix"
"4132",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",5,"",8,7.7,"COSRP","Salix"
"4133",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",6,"",12.5,8.2,"COSRP","Salix"
"4134",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",7,"",5.1,9.3,"COSRP","Salix"
"4135",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",8,"",7.2,8.3,"COSRP","Salix"
"4136",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",9,"",5.2,6.5,"COSRP","Salix"
"4137",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",10,"",6,8.3,"COSRP","Salix"
"4138",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",11,"",5,7.1,"COSRP","Salix"
"4139",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",12,"",6.5,6.3,"COSRP","Salix"
"4140",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",13,"",6.5,7,"COSRP","Salix"
"4141",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",14,"",6.2,7.8,"COSRP","Salix"
"4142",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",15,"",5.1,5.4,"COSRP","Salix"
"4143",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SAEX","Salix exigua",16,"",5.5,6,"COSRP","Salix"
"4144",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",17,"",5.6,12,"COSRP","Salix"
"4145",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",18,"",9.9,12,"COSRP","Salix"
"4146",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",19,"",13,14,"COSRP","Salix"
"4147",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",20,"",11.1,11.5,"COSRP","Salix"
"4148",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",21,"",9.8,12,"COSRP","Salix"
"4149",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",22,"",9.3,12,"COSRP","Salix"
"4150",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",23,"",10,11,"COSRP","Salix"
"4151",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",24,"",10.3,8,"COSRP","Salix"
"4152",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",25,"",6.8,9,"COSRP","Salix"
"4153",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",26,"",7.7,12,"COSRP","Salix"
"4154",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",27,"",7.2,7.2,"COSRP","Salix"
"4155",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",28,"",7.1,8.1,"COSRP","Salix"
"4156",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",29,"",9.3,7.8,"COSRP","Salix"
"4157",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",30,"",12.1,5.9,"COSRP","Salix"
"4158",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",31,"",7.2,8.9,"COSRP","Salix"
"4159",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",32,"",8.2,11,"COSRP","Salix"
"4160",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",33,"",6.7,8.8,"COSRP","Salix"
"4161",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",34,"",6.5,11,"COSRP","Salix"
"4162",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",35,"",6.6,10,"COSRP","Salix"
"4163",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",36,"",8.6,10,"COSRP","Salix"
"4164",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",37,"",7.2,9.5,"COSRP","Salix"
"4165",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",38,"",8.1,9.5,"COSRP","Salix"
"4166",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",39,"",5.5,9.5,"COSRP","Salix"
"4167",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",40,"",10.5,10,"COSRP","Salix"
"4168",819,"Cosumnes River Preserve","Triangle Field","10/13/2013","Rachel Hutchinson",-121.39,38.28,"Plant","Crp2013_508","SALAS","Salix lasiolepis",41,"",8.5,9.5,"COSRP","Salix"
